symbol	price	datetime
SCTY	24.13	2016-03-31 11:17:00
SCTY	24.16	2016-03-31 11:18:00
SCTY	24.12	2016-03-31 11:19:00
SCTY	24.03	2016-03-31 11:20:00
SCTY	24.04	2016-03-31 11:21:00
SCTY	24.03	2016-03-31 11:22:00
SCTY	24.0	2016-03-31 11:23:00
SCTY	24.0	2016-03-31 11:24:00
SCTY	23.98	2016-03-31 11:25:00
SCTY	23.99	2016-03-31 11:26:00
SCTY	24.05	2016-03-31 11:27:00
SCTY	24.12	2016-03-31 11:28:00
SCTY	24.22	2016-03-31 11:29:00
SCTY	24.24	2016-03-31 11:30:00
SCTY	24.27	2016-03-31 11:31:00
SCTY	24.26	2016-03-31 11:32:00
SCTY	24.27	2016-03-31 11:33:00
SCTY	24.24	2016-03-31 11:34:00
SCTY	24.25	2016-03-31 11:35:00
SCTY	24.23	2016-03-31 11:36:00
SCTY	24.21	2016-03-31 11:37:00
SCTY	24.16	2016-03-31 11:38:00
SCTY	24.17	2016-03-31 11:39:00
SCTY	24.18	2016-03-31 11:40:00
SCTY	24.23	2016-03-31 11:41:00
SCTY	24.25	2016-03-31 11:42:00
SCTY	24.28	2016-03-31 11:43:00
SCTY	24.26	2016-03-31 11:44:00
SCTY	24.26	2016-03-31 11:45:00
SCTY	24.25	2016-03-31 11:46:00
SCTY	24.26	2016-03-31 11:47:00
SCTY	24.25	2016-03-31 11:48:00
SCTY	24.3	2016-03-31 11:49:00
SCTY	24.34	2016-03-31 11:50:00
SCTY	24.37	2016-03-31 11:51:00
SCTY	24.35	2016-03-31 11:52:00
SCTY	24.4	2016-03-31 11:53:00
SCTY	24.36	2016-03-31 11:54:00
SCTY	24.35	2016-03-31 11:55:00
SCTY	24.38	2016-03-31 11:56:00
SCTY	24.43	2016-03-31 11:57:00
SCTY	24.41	2016-03-31 11:58:00
SCTY	24.43	2016-03-31 11:59:00
SCTY	24.41	2016-03-31 12:00:00
SCTY	24.45	2016-03-31 12:01:00
SCTY	24.51	2016-03-31 12:02:00
SCTY	24.54	2016-03-31 12:03:00
SCTY	24.6	2016-03-31 12:04:00
SCTY	24.65	2016-03-31 12:05:00
SCTY	24.62	2016-03-31 12:06:00
SCTY	24.59	2016-03-31 12:07:00
SCTY	24.52	2016-03-31 12:08:00
SCTY	24.47	2016-03-31 12:09:00
SCTY	24.45	2016-03-31 12:10:00
SCTY	24.33	2016-03-31 12:11:00
SCTY	24.37	2016-03-31 12:12:00
SCTY	24.35	2016-03-31 12:13:00
SCTY	24.32	2016-03-31 12:14:00
SCTY	24.29	2016-03-31 12:15:00
SCTY	24.35	2016-03-31 12:16:00
SCTY	24.34	2016-03-31 12:17:00
SCTY	24.33	2016-03-31 12:18:00
SCTY	24.29	2016-03-31 12:19:00
SCTY	24.32	2016-03-31 12:20:00
SCTY	24.34	2016-03-31 12:21:00
SCTY	24.31	2016-03-31 12:22:00
SCTY	24.33	2016-03-31 12:23:00
SCTY	24.37	2016-03-31 12:24:00
SCTY	24.42	2016-03-31 12:25:00
SCTY	24.43	2016-03-31 12:26:00
SCTY	24.48	2016-03-31 12:27:00
SCTY	24.45	2016-03-31 12:28:00
SCTY	24.49	2016-03-31 12:29:00
SCTY	24.56	2016-03-31 12:30:00
SCTY	24.66	2016-03-31 12:31:00
SCTY	24.53	2016-03-31 12:32:00
SCTY	24.56	2016-03-31 12:33:00
SCTY	24.61	2016-03-31 12:34:00
SCTY	24.62	2016-03-31 12:35:00
SCTY	24.56	2016-03-31 12:36:00
SCTY	24.49	2016-03-31 12:37:00
SCTY	24.51	2016-03-31 12:38:00
SCTY	24.49	2016-03-31 12:39:00
SCTY	24.48	2016-03-31 12:40:00
SCTY	24.54	2016-03-31 12:41:00
SCTY	24.45	2016-03-31 12:42:00
SCTY	24.47	2016-03-31 12:43:00
SCTY	24.44	2016-03-31 12:44:00
SCTY	24.39	2016-03-31 12:45:00
SCTY	24.46	2016-03-31 12:46:00
SCTY	24.46	2016-03-31 12:47:00
SCTY	24.5	2016-03-31 12:48:00
SCTY	24.49	2016-03-31 12:49:00
SCTY	24.48	2016-03-31 12:50:00
SCTY	24.47	2016-03-31 12:51:00
SCTY	24.47	2016-03-31 12:52:00
SCTY	24.57	2016-03-31 12:53:00
SCTY	24.6	2016-03-31 12:54:00
SCTY	24.6	2016-03-31 12:55:00
SCTY	24.56	2016-03-31 12:56:00
SCTY	24.58	2016-03-31 12:57:00
SCTY	24.58	2016-03-31 12:58:00
SCTY	24.57	2016-03-31 12:59:00
SCTY	24.52	2016-03-31 13:00:00
SCTY	24.59	2016-03-31 13:01:00
SCTY	24.53	2016-03-31 13:02:00
SCTY	24.57	2016-03-31 13:03:00
SCTY	24.48	2016-03-31 13:04:00
SCTY	24.5	2016-03-31 13:05:00
SCTY	24.5	2016-03-31 13:06:00
SCTY	24.54	2016-03-31 13:07:00
SCTY	24.6	2016-03-31 13:08:00
SCTY	24.61	2016-03-31 13:09:00
SCTY	24.63	2016-03-31 13:10:00
SCTY	24.69	2016-03-31 13:11:00
SCTY	24.73	2016-03-31 13:12:00
SCTY	24.69	2016-03-31 13:13:00
SCTY	24.65	2016-03-31 13:14:00
SCTY	24.7	2016-03-31 13:15:00
SCTY	24.64	2016-03-31 13:16:00
SCTY	24.73	2016-03-31 13:17:00
SCTY	24.62	2016-03-31 13:18:00
SCTY	24.68	2016-03-31 13:19:00
SCTY	24.69	2016-03-31 13:20:00
SCTY	24.82	2016-03-31 13:21:00
SCTY	24.86	2016-03-31 13:22:00
SCTY	24.94	2016-03-31 13:23:00
SCTY	24.94	2016-03-31 13:24:00
SCTY	25.07	2016-03-31 13:25:00
SCTY	24.97	2016-03-31 13:26:00
SCTY	24.92	2016-03-31 13:27:00
SCTY	24.84	2016-03-31 13:28:00
SCTY	24.79	2016-03-31 13:29:00
SCTY	24.8	2016-03-31 13:30:00
SCTY	24.83	2016-03-31 13:31:00
SCTY	24.84	2016-03-31 13:32:00
SCTY	24.89	2016-03-31 13:33:00
SCTY	24.95	2016-03-31 13:34:00
SCTY	24.87	2016-03-31 13:35:00
SCTY	24.86	2016-03-31 13:36:00
SCTY	24.79	2016-03-31 13:37:00
SCTY	24.83	2016-03-31 13:38:00
SCTY	24.94	2016-03-31 13:39:00
SCTY	24.81	2016-03-31 13:40:00
SCTY	24.8	2016-03-31 13:41:00
SCTY	24.76	2016-03-31 13:42:00
SCTY	24.77	2016-03-31 13:43:00
SCTY	24.9	2016-03-31 13:44:00
SCTY	24.91	2016-03-31 13:45:00
SCTY	24.93	2016-03-31 13:46:00
SCTY	24.92	2016-03-31 13:47:00
SCTY	24.83	2016-03-31 13:48:00
SCTY	24.92	2016-03-31 13:49:00
SCTY	25.0	2016-03-31 13:50:00
SCTY	25.05	2016-03-31 13:51:00
SCTY	24.97	2016-03-31 13:52:00
SCTY	25.01	2016-03-31 13:53:00
SCTY	24.99	2016-03-31 13:54:00
SCTY	25.01	2016-03-31 13:55:00
SCTY	25.09	2016-03-31 13:56:00
SCTY	25.08	2016-03-31 13:57:00
SCTY	24.89	2016-03-31 13:58:00
SCTY	24.94	2016-03-31 13:59:00
SCTY	24.9	2016-03-31 14:00:00
SCTY	24.82	2016-03-31 14:01:00
SCTY	24.91	2016-03-31 14:02:00
SCTY	24.94	2016-03-31 14:03:00
SCTY	24.94	2016-03-31 14:04:00
SCTY	24.96	2016-03-31 14:05:00
SCTY	24.85	2016-03-31 14:06:00
SCTY	24.95	2016-03-31 14:07:00
SCTY	24.94	2016-03-31 14:08:00
SCTY	24.89	2016-03-31 14:09:00
SCTY	24.89	2016-03-31 14:10:00
SCTY	24.89	2016-03-31 14:11:00
SCTY	24.93	2016-03-31 14:12:00
SCTY	24.89	2016-03-31 14:13:00
SCTY	24.89	2016-03-31 14:14:00
SCTY	24.92	2016-03-31 14:15:00
SCTY	24.86	2016-03-31 14:16:00
SCTY	24.82	2016-03-31 14:17:00
SCTY	24.9	2016-03-31 14:18:00
SCTY	24.94	2016-03-31 14:19:00
SCTY	24.93	2016-03-31 14:20:00
SCTY	24.95	2016-03-31 14:21:00
SCTY	24.96	2016-03-31 14:22:00
SCTY	24.93	2016-03-31 14:23:00
SCTY	24.96	2016-03-31 14:24:00
SCTY	24.96	2016-03-31 14:25:00
SCTY	24.91	2016-03-31 14:26:00
SCTY	24.9	2016-03-31 14:27:00
SCTY	24.88	2016-03-31 14:28:00
SCTY	24.89	2016-03-31 14:29:00
SCTY	24.84	2016-03-31 14:30:00
SCTY	24.87	2016-03-31 14:31:00
SCTY	24.89	2016-03-31 14:32:00
SCTY	24.95	2016-03-31 14:33:00
SCTY	24.91	2016-03-31 14:34:00
SCTY	24.92	2016-03-31 14:35:00
SCTY	24.89	2016-03-31 14:36:00
SCTY	24.91	2016-03-31 14:37:00
SCTY	24.93	2016-03-31 14:38:00
SCTY	24.97	2016-03-31 14:39:00
SCTY	24.95	2016-03-31 14:40:00
SCTY	24.94	2016-03-31 14:41:00
SCTY	24.92	2016-03-31 14:42:00
SCTY	24.92	2016-03-31 14:43:00
SCTY	24.98	2016-03-31 14:44:00
SCTY	24.96	2016-03-31 14:45:00
SCTY	24.94	2016-03-31 14:46:00
SCTY	24.68	2016-03-31 14:47:00
SCTY	24.67	2016-03-31 14:48:00
SCTY	24.66	2016-03-31 14:49:00
SCTY	24.75	2016-03-31 14:50:00
SCTY	24.74	2016-03-31 14:51:00
SCTY	24.7	2016-03-31 14:52:00
SCTY	24.65	2016-03-31 14:53:00
SCTY	24.71	2016-03-31 14:54:00
SCTY	24.7	2016-03-31 14:55:00
SCTY	24.69	2016-03-31 14:56:00
SCTY	24.69	2016-03-31 14:57:00
SCTY	24.71	2016-03-31 14:58:00
SCTY	24.74	2016-03-31 14:59:00
SCTY	24.59	2016-03-31 15:00:00
SCTY	24.63	2016-03-31 15:01:00
SCTY	24.55	2016-03-31 15:02:00
SCTY	24.6	2016-03-31 15:03:00
SCTY	24.65	2016-03-31 15:04:00
SCTY	24.67	2016-03-31 15:05:00
SCTY	24.74	2016-03-31 15:06:00
SCTY	24.71	2016-03-31 15:07:00
SCTY	24.67	2016-03-31 15:08:00
SCTY	24.7	2016-03-31 15:09:00
SCTY	24.73	2016-03-31 15:10:00
SCTY	24.72	2016-03-31 15:11:00
SCTY	24.68	2016-03-31 15:12:00
SCTY	24.7	2016-03-31 15:13:00
SCTY	24.69	2016-03-31 15:14:00
SCTY	24.73	2016-03-31 15:15:00
SCTY	24.75	2016-03-31 15:16:00
SCTY	24.72	2016-03-31 15:17:00
SCTY	24.74	2016-03-31 15:18:00
SCTY	24.69	2016-03-31 15:19:00
SCTY	24.67	2016-03-31 15:20:00
SCTY	24.66	2016-03-31 15:21:00
SCTY	24.65	2016-03-31 15:22:00
SCTY	24.68	2016-03-31 15:23:00
SCTY	24.58	2016-03-31 15:24:00
SCTY	24.54	2016-03-31 15:25:00
SCTY	24.57	2016-03-31 15:26:00
SCTY	24.55	2016-03-31 15:27:00
SCTY	24.43	2016-03-31 15:28:00
SCTY	24.45	2016-03-31 15:29:00
SCTY	24.46	2016-03-31 15:30:00
SCTY	24.48	2016-03-31 15:31:00
SCTY	24.55	2016-03-31 15:32:00
SCTY	24.56	2016-03-31 15:33:00
SCTY	24.6	2016-03-31 15:34:00
SCTY	24.6	2016-03-31 15:35:00
SCTY	24.55	2016-03-31 15:36:00
SCTY	24.54	2016-03-31 15:37:00
SCTY	24.56	2016-03-31 15:38:00
SCTY	24.52	2016-03-31 15:39:00
SCTY	24.45	2016-03-31 15:40:00
SCTY	24.45	2016-03-31 15:41:00
SCTY	24.48	2016-03-31 15:42:00
SCTY	24.47	2016-03-31 15:43:00
SCTY	24.44	2016-03-31 15:44:00
SCTY	24.38	2016-03-31 15:45:00
SCTY	24.46	2016-03-31 15:46:00
SCTY	24.44	2016-03-31 15:47:00
SCTY	24.38	2016-03-31 15:48:00
SCTY	24.32	2016-03-31 15:49:00
SCTY	24.38	2016-03-31 15:50:00
SCTY	24.46	2016-03-31 15:51:00
SCTY	24.44	2016-03-31 15:52:00
SCTY	24.48	2016-03-31 15:53:00
SCTY	24.47	2016-03-31 15:54:00
SCTY	24.46	2016-03-31 15:55:00
SCTY	24.41	2016-03-31 15:56:00
SCTY	24.45	2016-03-31 15:57:00
SCTY	24.43	2016-03-31 15:58:00
SCTY	24.46	2016-03-31 15:59:00
SCTY	24.58	2016-03-31 16:00:00
SCTY	25.26	2016-04-01 09:30:00
SCTY	25.1	2016-04-01 09:31:00
SCTY	25.25	2016-04-01 09:32:00
SCTY	25.28	2016-04-01 09:33:00
SCTY	25.45	2016-04-01 09:34:00
SCTY	25.55	2016-04-01 09:35:00
SCTY	25.51	2016-04-01 09:36:00
SCTY	24.8	2016-04-01 09:37:00
SCTY	25.18	2016-04-01 09:38:00
SCTY	25.17	2016-04-01 09:39:00
SCTY	25.04	2016-04-01 09:40:00
SCTY	25.07	2016-04-01 09:41:00
SCTY	24.87	2016-04-01 09:42:00
SCTY	24.9	2016-04-01 09:43:00
SCTY	24.86	2016-04-01 09:44:00
SCTY	24.94	2016-04-01 09:45:00
SCTY	25.04	2016-04-01 09:46:00
SCTY	24.81	2016-04-01 09:47:00
SCTY	24.84	2016-04-01 09:48:00
SCTY	24.8	2016-04-01 09:49:00
SCTY	24.73	2016-04-01 09:50:00
SCTY	24.81	2016-04-01 09:51:00
SCTY	24.7	2016-04-01 09:52:00
SCTY	24.42	2016-04-01 09:53:00
SCTY	24.48	2016-04-01 09:54:00
SCTY	24.39	2016-04-01 09:55:00
SCTY	24.17	2016-04-01 09:56:00
SCTY	24.19	2016-04-01 09:57:00
SCTY	24.26	2016-04-01 09:58:00
SCTY	24.28	2016-04-01 09:59:00
SCTY	24.14	2016-04-01 10:00:00
SCTY	24.23	2016-04-01 10:01:00
SCTY	24.18	2016-04-01 10:02:00
SCTY	24.18	2016-04-01 10:03:00
SCTY	24.14	2016-04-01 10:04:00
SCTY	24.18	2016-04-01 10:05:00
SCTY	24.16	2016-04-01 10:06:00
SCTY	24.39	2016-04-01 10:07:00
SCTY	24.37	2016-04-01 10:08:00
SCTY	24.15	2016-04-01 10:09:00
SCTY	24.31	2016-04-01 10:10:00
SCTY	24.33	2016-04-01 10:11:00
SCTY	24.35	2016-04-01 10:12:00
SCTY	24.38	2016-04-01 10:13:00
SCTY	24.49	2016-04-01 10:14:00
SCTY	24.54	2016-04-01 10:15:00
SCTY	24.69	2016-04-01 10:16:00
SCTY	24.53	2016-04-01 10:17:00
SCTY	24.46	2016-04-01 10:18:00
SCTY	24.53	2016-04-01 10:19:00
SCTY	24.48	2016-04-01 10:20:00
SCTY	24.62	2016-04-01 10:21:00
SCTY	24.61	2016-04-01 10:22:00
SCTY	24.67	2016-04-01 10:23:00
SCTY	24.63	2016-04-01 10:24:00
SCTY	24.55	2016-04-01 10:25:00
SCTY	24.58	2016-04-01 10:26:00
SCTY	24.45	2016-04-01 10:27:00
SCTY	24.35	2016-04-01 10:28:00
SCTY	24.47	2016-04-01 10:29:00
SCTY	24.5	2016-04-01 10:30:00
SCTY	24.37	2016-04-01 10:31:00
SCTY	24.31	2016-04-01 10:32:00
SCTY	24.35	2016-04-01 10:33:00
SCTY	24.32	2016-04-01 10:34:00
SCTY	24.34	2016-04-01 10:35:00
SCTY	24.33	2016-04-01 10:36:00
SCTY	24.22	2016-04-01 10:37:00
SCTY	24.27	2016-04-01 10:38:00
SCTY	24.3	2016-04-01 10:39:00
SCTY	24.26	2016-04-01 10:40:00
SCTY	24.25	2016-04-01 10:41:00
SCTY	24.25	2016-04-01 10:42:00
SCTY	24.27	2016-04-01 10:43:00
SCTY	24.31	2016-04-01 10:44:00
SCTY	24.03	2016-04-01 10:45:00
SCTY	24.15	2016-04-01 10:46:00
SCTY	24.26	2016-04-01 10:47:00
SCTY	24.3	2016-04-01 10:48:00
SCTY	24.27	2016-04-01 10:49:00
SCTY	24.25	2016-04-01 10:50:00
SCTY	24.32	2016-04-01 10:51:00
SCTY	24.37	2016-04-01 10:52:00
SCTY	24.39	2016-04-01 10:53:00
SCTY	24.47	2016-04-01 10:54:00
SCTY	24.35	2016-04-01 10:55:00
SCTY	24.37	2016-04-01 10:56:00
SCTY	24.37	2016-04-01 10:57:00
SCTY	24.39	2016-04-01 10:58:00
SCTY	24.4	2016-04-01 10:59:00
SCTY	24.43	2016-04-01 11:00:00
SCTY	24.38	2016-04-01 11:01:00
SCTY	24.38	2016-04-01 11:02:00
SCTY	24.39	2016-04-01 11:03:00
SCTY	24.34	2016-04-01 11:04:00
SCTY	24.39	2016-04-01 11:05:00
SCTY	24.36	2016-04-01 11:06:00
SCTY	24.35	2016-04-01 11:07:00
SCTY	24.39	2016-04-01 11:08:00
SCTY	24.42	2016-04-01 11:09:00
SCTY	24.35	2016-04-01 11:10:00
SCTY	24.29	2016-04-01 11:11:00
SCTY	24.2	2016-04-01 11:12:00
SCTY	24.19	2016-04-01 11:13:00
SCTY	24.23	2016-04-01 11:14:00
SCTY	24.2	2016-04-01 11:15:00
SCTY	24.13	2016-04-01 11:16:00
SCTY	24.13	2016-04-01 11:17:00
SCTY	24.12	2016-04-01 11:18:00
SCTY	24.16	2016-04-01 11:19:00
SCTY	24.12	2016-04-01 11:20:00
SCTY	24.12	2016-04-01 11:21:00
SCTY	23.97	2016-04-01 11:22:00
SCTY	24.09	2016-04-01 11:23:00
SCTY	24.05	2016-04-01 11:24:00
SCTY	24.1	2016-04-01 11:25:00
SCTY	24.04	2016-04-01 11:26:00
SCTY	24.04	2016-04-01 11:27:00
SCTY	24.11	2016-04-01 11:28:00
SCTY	24.12	2016-04-01 11:29:00
SCTY	24.19	2016-04-01 11:30:00
SCTY	24.18	2016-04-01 11:31:00
SCTY	24.08	2016-04-01 11:32:00
SCTY	24.12	2016-04-01 11:33:00
SCTY	24.12	2016-04-01 11:34:00
SCTY	24.15	2016-04-01 11:35:00
SCTY	24.08	2016-04-01 11:36:00
SCTY	24.1	2016-04-01 11:37:00
SCTY	24.13	2016-04-01 11:38:00
SCTY	24.11	2016-04-01 11:39:00
SCTY	24.14	2016-04-01 11:40:00
SCTY	24.19	2016-04-01 11:41:00
SCTY	24.14	2016-04-01 11:42:00
SCTY	24.26	2016-04-01 11:43:00
SCTY	24.32	2016-04-01 11:44:00
SCTY	24.29	2016-04-01 11:45:00
SCTY	24.2	2016-04-01 11:46:00
SCTY	24.28	2016-04-01 11:47:00
SCTY	24.27	2016-04-01 11:48:00
SCTY	24.3	2016-04-01 11:49:00
SCTY	24.29	2016-04-01 11:50:00
SCTY	24.24	2016-04-01 11:51:00
SCTY	24.15	2016-04-01 11:52:00
SCTY	24.2	2016-04-01 11:53:00
SCTY	24.28	2016-04-01 11:54:00
SCTY	24.29	2016-04-01 11:55:00
SCTY	24.29	2016-04-01 11:56:00
SCTY	24.22	2016-04-01 11:57:00
SCTY	24.24	2016-04-01 11:58:00
SCTY	24.25	2016-04-01 11:59:00
SCTY	24.22	2016-04-01 12:00:00
SCTY	24.28	2016-04-01 12:01:00
SCTY	24.3	2016-04-01 12:02:00
SCTY	24.26	2016-04-01 12:03:00
SCTY	24.33	2016-04-01 12:04:00
SCTY	24.32	2016-04-01 12:05:00
SCTY	24.31	2016-04-01 12:06:00
SCTY	24.26	2016-04-01 12:07:00
SCTY	24.36	2016-04-01 12:08:00
SCTY	24.36	2016-04-01 12:09:00
SCTY	24.35	2016-04-01 12:10:00
SCTY	24.26	2016-04-01 12:11:00
SCTY	24.27	2016-04-01 12:12:00
SCTY	24.33	2016-04-01 12:13:00
SCTY	24.33	2016-04-01 12:14:00
SCTY	24.32	2016-04-01 12:15:00
SCTY	24.27	2016-04-01 12:16:00
SCTY	24.32	2016-04-01 12:17:00
SCTY	24.3	2016-04-01 12:18:00
SCTY	24.16	2016-04-01 12:19:00
SCTY	24.21	2016-04-01 12:20:00
SCTY	24.2	2016-04-01 12:21:00
SCTY	24.19	2016-04-01 12:22:00
SCTY	24.17	2016-04-01 12:23:00
SCTY	24.2	2016-04-01 12:24:00
SCTY	24.18	2016-04-01 12:25:00
SCTY	24.16	2016-04-01 12:26:00
SCTY	24.14	2016-04-01 12:27:00
SCTY	24.15	2016-04-01 12:28:00
SCTY	24.11	2016-04-01 12:29:00
SCTY	24.09	2016-04-01 12:30:00
SCTY	24.07	2016-04-01 12:31:00
SCTY	24.05	2016-04-01 12:32:00
SCTY	24.05	2016-04-01 12:33:00
SCTY	24.04	2016-04-01 12:34:00
SCTY	24.02	2016-04-01 12:35:00
SCTY	24.06	2016-04-01 12:36:00
SCTY	24.06	2016-04-01 12:37:00
SCTY	24.05	2016-04-01 12:38:00
SCTY	24.07	2016-04-01 12:39:00
SCTY	24.11	2016-04-01 12:40:00
SCTY	24.15	2016-04-01 12:41:00
SCTY	24.16	2016-04-01 12:42:00
SCTY	24.14	2016-04-01 12:43:00
SCTY	24.16	2016-04-01 12:44:00
SCTY	24.16	2016-04-01 12:45:00
SCTY	24.19	2016-04-01 12:46:00
SCTY	24.15	2016-04-01 12:47:00
SCTY	24.23	2016-04-01 12:48:00
SCTY	24.24	2016-04-01 12:49:00
SCTY	24.22	2016-04-01 12:50:00
SCTY	24.27	2016-04-01 12:51:00
SCTY	24.27	2016-04-01 12:52:00
SCTY	24.27	2016-04-01 12:53:00
SCTY	24.17	2016-04-01 12:54:00
SCTY	24.12	2016-04-01 12:55:00
SCTY	24.2	2016-04-01 12:57:00
SCTY	24.19	2016-04-01 12:58:00
SCTY	24.21	2016-04-01 12:59:00
SCTY	24.24	2016-04-01 13:00:00
SCTY	24.2	2016-04-01 13:01:00
SCTY	24.27	2016-04-01 13:02:00
SCTY	24.28	2016-04-01 13:04:00
SCTY	24.25	2016-04-01 13:05:00
SCTY	24.26	2016-04-01 13:06:00
SCTY	24.21	2016-04-01 13:07:00
SCTY	24.25	2016-04-01 13:08:00
SCTY	24.21	2016-04-01 13:10:00
SCTY	24.2	2016-04-01 13:11:00
SCTY	24.2	2016-04-01 13:12:00
SCTY	24.25	2016-04-01 13:13:00
SCTY	24.28	2016-04-01 13:14:00
SCTY	24.34	2016-04-01 13:15:00
SCTY	24.33	2016-04-01 13:16:00
SCTY	24.4	2016-04-01 13:17:00
SCTY	24.36	2016-04-01 13:18:00
SCTY	24.38	2016-04-01 13:19:00
SCTY	24.46	2016-04-01 13:20:00
SCTY	24.46	2016-04-01 13:21:00
SCTY	24.5	2016-04-01 13:22:00
SCTY	24.51	2016-04-01 13:23:00
SCTY	24.5	2016-04-01 13:24:00
SCTY	24.43	2016-04-01 13:25:00
SCTY	24.4	2016-04-01 13:26:00
SCTY	24.41	2016-04-01 13:29:00
SCTY	24.36	2016-04-01 13:30:00
SCTY	24.41	2016-04-01 13:31:00
SCTY	24.41	2016-04-01 13:32:00
SCTY	24.4	2016-04-01 13:33:00
SCTY	24.39	2016-04-01 13:34:00
SCTY	24.42	2016-04-01 13:35:00
SCTY	24.39	2016-04-01 13:36:00
SCTY	24.4	2016-04-01 13:37:00
SCTY	24.37	2016-04-01 13:38:00
SCTY	24.37	2016-04-01 13:39:00
SCTY	24.33	2016-04-01 13:40:00
SCTY	24.3	2016-04-01 13:41:00
SCTY	24.34	2016-04-01 13:42:00
SCTY	24.35	2016-04-01 13:43:00
SCTY	24.35	2016-04-01 13:44:00
SCTY	24.35	2016-04-01 13:45:00
SCTY	24.36	2016-04-01 13:46:00
SCTY	24.37	2016-04-01 13:47:00
SCTY	24.37	2016-04-01 13:48:00
SCTY	24.38	2016-04-01 13:49:00
SCTY	24.37	2016-04-01 13:50:00
SCTY	24.34	2016-04-01 13:52:00
SCTY	24.3	2016-04-01 13:53:00
SCTY	24.23	2016-04-01 13:54:00
SCTY	24.16	2016-04-01 13:55:00
SCTY	24.15	2016-04-01 13:56:00
SCTY	24.12	2016-04-01 13:57:00
SCTY	24.18	2016-04-01 13:58:00
SCTY	24.22	2016-04-01 13:59:00
SCTY	24.23	2016-04-01 14:00:00
SCTY	24.15	2016-04-01 14:01:00
SCTY	24.13	2016-04-01 14:03:00
SCTY	24.2	2016-04-01 14:04:00
SCTY	24.22	2016-04-01 14:05:00
SCTY	24.24	2016-04-01 14:06:00
SCTY	24.24	2016-04-01 14:07:00
SCTY	24.25	2016-04-01 14:08:00
SCTY	24.31	2016-04-01 14:09:00
SCTY	24.27	2016-04-01 14:10:00
SCTY	24.32	2016-04-01 14:11:00
SCTY	24.29	2016-04-01 14:13:00
SCTY	24.29	2016-04-01 14:14:00
SCTY	24.3	2016-04-01 14:15:00
SCTY	24.26	2016-04-01 14:16:00
SCTY	24.3	2016-04-01 14:17:00
SCTY	24.26	2016-04-01 14:18:00
SCTY	24.25	2016-04-01 14:20:00
SCTY	24.29	2016-04-01 14:21:00
SCTY	24.3	2016-04-01 14:22:00
SCTY	24.29	2016-04-01 14:23:00
SCTY	24.28	2016-04-01 14:24:00
SCTY	24.22	2016-04-01 14:25:00
SCTY	24.24	2016-04-01 14:26:00
SCTY	24.23	2016-04-01 14:27:00
SCTY	24.22	2016-04-01 14:28:00
SCTY	24.23	2016-04-01 14:29:00
SCTY	24.23	2016-04-01 14:30:00
SCTY	24.25	2016-04-01 14:31:00
SCTY	24.25	2016-04-01 14:32:00
SCTY	24.26	2016-04-01 14:33:00
SCTY	24.28	2016-04-01 14:34:00
SCTY	24.27	2016-04-01 14:35:00
SCTY	24.27	2016-04-01 14:36:00
SCTY	24.28	2016-04-01 14:37:00
SCTY	24.27	2016-04-01 14:38:00
SCTY	24.28	2016-04-01 14:39:00
SCTY	24.28	2016-04-01 14:40:00
SCTY	24.24	2016-04-01 14:41:00
SCTY	24.2	2016-04-01 14:42:00
SCTY	24.2	2016-04-01 14:43:00
SCTY	24.23	2016-04-01 14:44:00
SCTY	24.23	2016-04-01 14:45:00
SCTY	24.25	2016-04-01 14:46:00
SCTY	24.22	2016-04-01 14:47:00
SCTY	24.21	2016-04-01 14:48:00
SCTY	24.2	2016-04-01 14:49:00
SCTY	24.23	2016-04-01 14:50:00
SCTY	24.2	2016-04-01 14:51:00
SCTY	24.26	2016-04-01 14:52:00
SCTY	24.21	2016-04-01 14:53:00
SCTY	24.2	2016-04-01 14:54:00
SCTY	24.22	2016-04-01 14:55:00
SCTY	24.2	2016-04-01 14:56:00
SCTY	24.24	2016-04-01 14:57:00
SCTY	24.25	2016-04-01 14:58:00
SCTY	24.22	2016-04-01 14:59:00
SCTY	24.28	2016-04-01 15:00:00
SCTY	24.27	2016-04-01 15:01:00
SCTY	24.28	2016-04-01 15:02:00
SCTY	24.29	2016-04-01 15:03:00
SCTY	24.29	2016-04-01 15:04:00
SCTY	24.29	2016-04-01 15:05:00
SCTY	24.3	2016-04-01 15:06:00
SCTY	24.31	2016-04-01 15:07:00
SCTY	24.3	2016-04-01 15:08:00
SCTY	24.3	2016-04-01 15:09:00
SCTY	24.3	2016-04-01 15:10:00
SCTY	24.29	2016-04-01 15:11:00
SCTY	24.28	2016-04-01 15:12:00
SCTY	24.22	2016-04-01 15:13:00
SCTY	24.26	2016-04-01 15:14:00
SCTY	24.26	2016-04-01 15:15:00
SCTY	24.26	2016-04-01 15:16:00
SCTY	24.24	2016-04-01 15:17:00
SCTY	24.23	2016-04-01 15:18:00
SCTY	24.23	2016-04-01 15:19:00
SCTY	24.27	2016-04-01 15:20:00
SCTY	24.28	2016-04-01 15:21:00
SCTY	24.28	2016-04-01 15:22:00
SCTY	24.27	2016-04-01 15:23:00
SCTY	24.28	2016-04-01 15:24:00
SCTY	24.26	2016-04-01 15:25:00
SCTY	24.27	2016-04-01 15:26:00
SCTY	24.29	2016-04-01 15:27:00
SCTY	24.31	2016-04-01 15:28:00
SCTY	24.3	2016-04-01 15:29:00
